time,y1,y2,y3
0.0,0.46373786366309927,0.02002569201471699,0.9388804727475778
0.02,0.4446524124405256,0.00885692743350422,0.9969480429279641
0.04,0.42121157982713836,-0.0027889181306079694,1.0090998738862227
0.06,0.3938540482038046,-0.014065638940004298,0.9751318876313083
0.08,0.3630275531426687,-0.024193919748885746,0.8981115493499097
0.1,0.3292161166910897,-0.032517375163277296,0.7839944200548833
0.12,0.29296699885230065,-0.03854548842323849,0.6410416747628469
0.14,0.2549294938047318,-0.04198073977672996,0.47909676812907287
0.16,0.2159164722959455,-0.042728370642881895,0.30878799932639417
0.18,0.17699968885747108,-0.04088844314805783,0.14072751717170995
0.2,0.1396454329475273,-0.03673105898569456,-0.015223741598679175
0.22,0.10588176825282962,-0.03065685567826388,-0.15056161327376089
0.24,0.07846244366052894,-0.023146333905361003,-0.25856246874155
0.26,0.060977424873327225,-0.014703106956052012,-0.33449020540169866
0.28,0.05789351949395518,-0.005797082802501387,-0.375574097015083
0.3,0.07454343001202206,0.0031869149335714726,-0.380768578992637
0.32,0.11675216586158377,0.01198858651839502,-0.350328123978555
0.34,0.18829558363269502,0.020476333001626122,-0.2852807030897924
0.36,0.2826915510997857,0.028541195286767303,-0.18706959458116923
0.38,0.3752764353923264,0.035810282314231286,-0.05798777031636271
0.4,0.43998842279977474,0.041452442658502134,0.09724955763546055
0.42,0.473882570214071,0.04451643711996548,0.2701753150587012
0.44,0.48762481579050176,0.044412452245846355,0.4491350115704857
0.46,0.48969167200893066,0.041025684674120606,0.62108122145894
0.48,0.4841014255883683,0.034618803611485005,0.7733017822294811
0.5,0.47254665838614895,0.025724908715677525,0.8947074381441755
0.52,0.45584146435766304,0.015062327462096547,0.9767379595334889
0.54,0.4345104207081828,0.0034585819987820623,1.0139495906505438
0.56,0.40899446186479804,-0.008222819627261804,1.00430460209879
0.58,0.37972302440562916,-0.019151879252067894,0.949174468198431
0.6,0.347144917470036,-0.02859425571020173,0.8530784012126159
0.62,0.31175022146221176,-0.03596210111332804,0.7231946755870192
0.64,0.2740970939579211,-0.04085031068897043,0.5686968558613531
0.66,0.23485345580520672,-0.043056001231809325,0.3999780406868884
0.68,0.19486395458314215,-0.04258025541274777,0.22783254625558558
0.7000000000000001,0.15525197355916084,-0.03961239175423746,0.06266584791285529
0.72,0.11755871778070735,-0.03449822525468186,-0.08619984588014021
0.74,0.08390070982533443,-0.02769507926742915,-0.21106540634565726
0.76,0.05709895210213864,-0.019717819515281163,-0.3061949969533538
0.78,0.04073172473604767,-0.011081638557029906,-0.3679318448326945
0.8,0.03913192658016878,-0.0022476266694080767,-0.3945888914337959
0.8200000000000001,0.0574194090592995,0.006424653926903926,-0.38613476005108727
0.84,0.10133090203467848,0.014713905210927955,-0.34370927507423343
0.86,0.17503450618360186,0.022543275381196073,-0.2690399558320381
0.88,0.27288548642366145,0.02987979644895144,-0.16400920102382366
0.9,0.3698536746001604,0.03643592597789819,-0.031015934675459204
0.92,0.437648487611179,0.0414316739748555,0.12540609127064944
0.9400000000000001,0.4725262869448452,0.04392496101467512,0.29708172087417195
0.96,0.486089595674053,0.04333353154616407,0.47267012141142484
0.98,0.4876135268304299,0.039561831477718426,0.6394929085117629
1.0,0.4814444423899262,0.03289330513168175,0.7852907826171184
1.02,0.4693806908018451,0.0238749650160224,0.8994985362375434
1.04,0.45227024033303914,0.013228883983499279,0.9741158187005162
1.06,0.4306533004779606,0.001775666024802057,1.0042522793597677
1.08,0.4049854556633869,-0.009637791644265651,0.9883760393780886
1.1,0.3757166374015031,-0.020205919594383517,0.9282816035482727
1.12,0.34332713254994596,-0.029224140833888346,0.828801924460365
1.1400000000000001,0.30835624509096005,-0.036136838635708546,0.6973040267815054
1.16,0.2714394990318416,-0.040570543229220477,0.5430214574187916
1.18,0.23336615237839445,-0.04235031188028488,0.37628712176189894
1.2,0.19516870850979395,-0.04149846180792117,0.20773581394290522
1.22,0.15825355826729892,-0.038216015272549135,0.04754671137776918
1.24,0.12457042500240022,-0.03284844795309158,-0.09520777029457832
1.26,0.09679496913744957,-0.025838712840753522,-0.21304942220992498
1.28,0.07847663504518587,-0.017672066706130057,-0.30037562310508015
1.3,0.07411152816430705,-0.008818521270073858,-0.35351320734979397
1.32,0.08910207583970832,0.00032078176536879527,-0.37054783155637905
1.34,0.12923815456103063,0.009454730322768366,-0.35095966566481773
1.36,0.19797309539423633,0.01840561627889768,-0.2951555672880545
1.3800000000000001,0.28854685614109793,0.027003584959380083,-0.20417357820549112
1.4000000000000001,0.3773296139139558,0.03481833857477977,-0.08014859993341879
1.42,0.4400334426075662,0.04099482052097305,0.07219381676959313
1.44,0.47370350319858934,0.044578974729011574,0.24433543662308133
1.46,0.48799503443100334,0.04496613259837646,0.42454151316538913
1.48,0.4907880039947014,0.042013395585312405,0.5995946475985336
1.5,0.4859062456156581,0.035954194304902494,0.7564945370285243
1.52,0.4749938195196146,0.027298632186812638,0.8837577737585531
1.54,0.45885341647295863,0.0167512730576675,0.9723558983026175
1.56,0.4380047647834634,0.005136013284378791,1.0163420651175386
1.58,0.4128828738653917,-0.0066773725308000706,1.0131809694743614
1.6,0.3839077307688874,-0.017843806945405508,0.9637896816450657
1.62,0.3515131609736613,-0.027606796661423655,0.8723081457826513
