coordinate,frequency,normalized_fft_power
x,2.912135983000635,1.6805410882089985e-05
x,2.9183852018482757,5.88645988964349e-05
x,2.9246344206959165,0.0002008450064831722
x,2.9308836395435574,0.00022628924622980235
x,2.937132858391198,0.00023817925280017905
x,2.943382077238839,0.00029441275414452534
x,2.94963129608648,0.00020512486980869983
x,2.9558805149341207,1.5212040170668522e-05
x,2.9621297337817616,4.715488367495955e-05
x,2.9683789526294024,0.00013139357819720915
x,2.9746281714770433,3.528024007252423e-05
x,2.980877390324684,7.092578694428411e-05
x,2.987126609172325,7.75750833614305e-06
x,2.993375828019966,0.00011012481399449075
x,2.9996250468676067,0.00023814397057087176
x,3.0058742657152475,3.812413761297663e-05
x,3.0121234845628884,6.686512837020762e-05
x,3.018372703410529,0.00011974834445427918
x,3.02462192225817,0.00021508693195651494
x,3.030871141105811,0.00023921419008272803
x,3.0371203599534518,3.1658556017109166e-05
x,3.0433695788010926,5.8524944890621974e-05
x,3.0496187976487334,1.1197230584240037e-05
x,3.0558680164963743,5.674843460026144e-06
x,3.062117235344015,3.510313103998164e-05
x,3.068366454191656,8.488888057835233e-06
x,3.074615673039297,4.158817577749145e-05
x,3.0808648918869377,4.3598064149980336e-05
x,3.0871141107345785,8.483457282809067e-05
x,3.0933633295822194,1.3820993044090158e-05
x,3.0996125484298602,2.9322767252117324e-06
x,3.105861767277501,2.6785070795854217e-05
x,3.112110986125142,2.0479126195856433e-05
x,3.1183602049727828,5.641161738275143e-06
x,3.1246094238204236,1.627556245493367e-05
x,3.1308586426680645,3.923710666774838e-06
x,3.1371078615157053,3.150466400324742e-05
x,3.143357080363346,2.7438144691590463e-05
x,3.149606299210987,5.544730728975554e-06
x,3.155855518058628,5.059586365887522e-07
x,3.1621047369062687,1.8279869981640196e-06
x,3.1683539557539095,8.54360791492815e-06
x,3.1746031746015504,1.697548326731756e-05
x,3.1808523934491912,4.9011746255951935e-06
x,3.187101612296832,2.3567919911531402e-07
x,3.193350831144473,4.987431504076799e-06
x,3.199600049992114,2.7854739741075756e-05
x,3.2058492688397546,3.3421656674758784e-05
x,3.2120984876873955,3.5551348283671106e-06
x,3.2183477065350363,3.700246738484984e-07
x,3.224596925382677,3.4857020506056604e-08
