time,y1,y3
80.04259401329242,0.018255667470445578,-0.40587643747146157
80.55907076336014,0.1517530530919322,-0.3280111895481723
81.05980984644931,0.04856443040267884,-0.3921209600051304
81.57346369591518,0.07585405793161669,-0.3750682289927141
82.08512666436333,0.03397772196082001,-0.3973368575238331
82.60006054106742,0.11191819091700983,-0.3560867211897886
83.1073272022278,0.016851220490518615,-0.4050292674496462
83.624039301216,0.16005779830532874,-0.3204669169642222
84.12357707859108,0.05992590077905813,-0.38464768735968596
84.63644684619969,0.0560920758818908,-0.386545145512728
85.14963662689831,0.06407764518324716,-0.38118586745936445
85.66226722176192,0.0505336274630998,-0.39008513004346884
86.17582023089334,0.07337028999801021,-0.37705051161348024
86.68765832026207,0.03665171087377602,-0.3954367126073551
87.20238500027638,0.10773960566672011,-0.3576819736107856
87.71041835308709,0.01596438260352845,-0.405178953419878
88.22723224836786,0.1635819895240465,-0.3169936661363629
88.72629747692146,0.0647779132655946,-0.38125454971481076
89.23882437267338,0.048221482470066294,-0.39172522857958114
89.75253544326824,0.07777183815263124,-0.37385521200850275
90.26403201663152,0.03165113789593373,-0.3988424364983466
90.77914893210874,0.1174860127985808,-0.35208624152579726
91.28567118012973,0.018466376268371956,-0.404649034051345
91.80218104486072,0.1542063179160393,-0.3256414568986157
92.30263536546153,0.05224312276913047,-0.38904239039666544
92.81606766195918,0.07011073746831277,-0.37892172165420174
93.32817489287117,0.04095570974588104,-0.39322736254398666
93.84255501356323,0.09756260914614856,-0.36385107526474236
94.35187156250566,0.01702103515325248,-0.40476462254376033
94.86854093807405,0.16059197577049827,-0.3192429086084991
95.36820924881657,0.060265206837240154,-0.3833211788517955
95.88111597093314,0.05643116920055828,-0.3875587400030695
96.3941992836328,0.06108667387007411,-0.38322116210230545
96.90705596579281,0.05602064192194264,-0.3857221974662086
97.42026743955398,0.06356815599319315,-0.38420253356378303
97.93277217622952,0.04814578573103492,-0.3896603728862075
98.4466012899002,0.08207902846605779,-0.37166725429171016
98.95764776278534,0.02638052172578841,-0.4019918285127012
99.47319968868592,0.13156719630480881,-0.3407717330634887
99.9778683914625,0.0247468735746779,-0.4028894448200285
100.49357839823294,0.13558770739027431,-0.3380478710465592
100.99757779280269,0.02842465734874337,-0.4009674046946013
101.51293523149194,0.12633507736313757,-0.34428401429754896
102.01843296380382,0.020663703064676985,-0.40514286717743936
102.53456439025003,0.14570583839290216,-0.3309974789571261
103.0367907771123,0.0397406538584383,-0.39503907542622313
103.55119896523523,0.09901758486865866,-0.3614460552391796
104.06045248699635,0.01508309909836118,-0.40847170584301085
104.57723278352947,0.15887542090437215,-0.3217775267329658
105.07686834416205,0.058669687429699,-0.38535957234113133
105.5898550535055,0.05897802810490661,-0.38387759966085605
106.1028817154773,0.05971285973418234,-0.38503025232978055
106.6157549693873,0.05621478332063489,-0.38623118724860617
107.128950513908,0.06428963074323292,-0.38111234489407225
107.64155443797301,0.04982620796266583,-0.3907798438212867
108.15514520050738,0.07435967140322194,-0.376294862127708
108.66691343834928,0.035594228725797566,-0.3960913543370943
109.18172467039844,0.1097740702496133,-0.3566754645747066
109.68943761638764,0.016270578917957235,-0.4050556655506123
110.20621855206569,0.16259970431178583,-0.3179395470047166
110.70542401746759,0.06337378623229381,-0.3822219447646335
111.21805322005194,0.05053746204039306,-0.3901329641705036
111.7316138426337,0.07375125783141702,-0.3759860241837757
112.24346549819117,0.03652303118857058,-0.3966602671369884
112.75814085966505,0.10535357062370407,-0.3593052714238767
113.26644083835151,0.01566672475845186,-0.4057699516511476
113.7832995764394,0.16267741480059847,-0.31860428344526187
114.28227535522812,0.06376999105994852,-0.3831250761807539
114.79482120191818,0.04913258066581898,-0.3896025022447014
115.3085543930034,0.0792046400281482,-0.37299386272268265
115.81986719515848,0.02866038060001358,-0.4021271819514025
116.33514726847386,0.12268164557795391,-0.3471642874819462
116.84111188915368,0.018724035769926144,-0.40638328340928986
117.35747160954283,0.14962263242798265,-0.3289564543273858
117.85876714219174,0.045185726690148496,-0.3932453374314779
118.3727085818014,0.0844176635540584,-0.370131389163292
118.8835743004637,0.02479905554262557,-0.40233761921425587
119.39934858201872,0.13486458882970903,-0.3404535904039955
119.90306355120028,0.03035382782027116,-0.39985566592574406
120.41827393664441,0.12044248962864519,-0.34974185097443694
120.92441769832695,0.01940344669227047,-0.4045998850089945
121.44080681223552,0.15015107078621587,-0.3292926366406836
121.94184684199554,0.04737195764225126,-0.3919007891432453
122.45562913562914,0.07972685024797178,-0.373449871874216
122.96690223933642,0.029281417151850397,-0.3991773047756635
123.48227649987862,0.12606859725374633,-0.34583369899537375
123.987627163454,0.02319441699993364,-0.40197250493064923
124.50361153617061,0.14290560070982522,-0.333588804845829
125.00625330884844,0.038098230159066944,-0.39499920679969275
125.52084924491665,0.10286173486657112,-0.3613686652071224
126.0294080947684,0.015964763612640948,-0.40520071294394416
126.54622774369003,0.16343051111415077,-0.31727178919467297
127.04527589425318,0.06460646361451401,-0.3816040486644292
127.55780695371578,0.048551848590143325,-0.3910343264971998
128.07152184495206,0.0781592028898547,-0.37353720517165023
128.5829812718824,0.031028376549139945,-0.39956061701614853
129.09812696514626,0.11870848600705466,-0.35081322759191513
129.60454436589941,0.018529913828643257,-0.4049697123592578
130.12103751232377,0.15274425608725184,-0.32722464688419006
130.62162891443617,0.05058680266514564,-0.3903525260525313
131.1351643272516,0.072847931247808,-0.37713339759347325
131.64706245344826,0.03754107626621822,-0.39510104837596105
132.1617115981131,0.10503467039752384,-0.3596412518640349
132.67005447180514,0.015893744944014472,-0.40521257550252815
133.1868797032935,0.16374311151338533,-0.3169136023102998
133.68589983315243,0.06503625361267058,-0.3812098126457927
134.19840316713174,0.047855129158239564,-0.39168860872677685
134.71215388893614,0.07902370215658922,-0.37311045305720186
135.22353610036623,0.030170804219555095,-0.39975280064290486
135.73877677156827,0.12107647520615177,-0.34955404621056674
136.24478464458238,0.0199845899862363,-0.4041995191832379
136.76111017810973,0.1490035544329147,-0.3300216314990843
137.26239828289704,0.04588813817165504,-0.39240631549086263
137.77630500685325,0.0832810968925821,-0.371664815026229
138.28721763367702,0.025680501731650384,-0.4008531363080203
138.8029436699102,0.1359095966553561,-0.3388118386834326
139.3067380964165,0.031066818391448668,-0.398344539372987
139.8219462546004,0.1212375997687421,-0.3491877189236094
140.32801912089826,0.020313484581651706,-0.4032839057476258
140.84432048307005,0.15097777688291059,-0.3274023432441424
141.3455693515441,0.04759191503384474,-0.39040409888065647
141.85940180212722,0.08043480703077292,-0.3746870286175426
142.3704514118125,0.027092364991331518,-0.39989000259383134
142.8860321622117,0.1335947010809793,-0.33957349458633773
143.3904124641088,0.028098387949381555,-0.39940476355549964
143.90589656816144,0.13093810113879556,-0.3414357468643472
144.4107038934223,0.025874880070971093,-0.4004806910736882
144.92640313695063,0.13684240936651954,-0.33722950085661124
145.4302585661906,0.031026999160210844,-0.3979850660400151
145.94547201229443,0.12327546530463514,-0.3467032690560689
146.45146125430017,0.020617825312100074,-0.4030287669391951
146.96771138210931,0.15090984687943568,-0.3267895249838819
147.46914977789075,0.04686201474193591,-0.39016212369272246
147.98307963476213,0.08439820885589422,-0.37137145065181926
148.4938384963066,0.024372858285253485,-0.40160113217577575
149.00965826108438,0.1401025571478104,-0.33457361185085077
149.5130195118544,0.03365101582130376,-0.39694087647655735
150.02798236558579,0.11637219415205281,-0.35077068332455597
150.53503761804862,0.016708412667890176,-0.40556805003411167
151.05170210557705,0.15989308640721148,-0.31980071136117555
151.55149106860503,0.059252471447378385,-0.3837715727554692
152.06450390935532,0.05961318666390665,-0.38449054476937905
152.57741169061674,0.05685410268550055,-0.38654602341059363
153.09052006915257,0.061906608888384985,-0.38232904382598387
153.60332781909122,0.0546165763655202,-0.3875280850576582
154.11659484549548,0.06576176977007295,-0.38147231963153316
154.6290409739896,0.0471625186581572,-0.39001690378004245
155.1429474962238,0.08367190801282881,-0.3718375177478299
155.65377353497638,0.024952070278664806,-0.4013086031001176
156.16953508358833,0.1386010290406036,-0.33564559860266546
156.67315065728334,0.03209234376323487,-0.39772651067719833
157.18824725927823,0.12028482482004393,-0.3482024505608178
157.69474411762783,0.018287103005111743,-0.4047341463910561
158.21122215558677,0.15584273377995608,-0.322923242036493
158.71177308196667,0.05331122996536707,-0.3868902243512103
159.22522713834607,0.07121442607375747,-0.37804147392469095
159.73722300595918,0.038863184427969974,-0.39566351490352336
160.25169146429582,0.1006867210394767,-0.3604717098256058
160.76074839723293,0.01474544015192434,-0.40846498205407417
161.2775863476854,0.16003440085149787,-0.3209929449413746
161.77697154289763,0.060583717035183886,-0.3843901767922012
162.2898103528442,0.05549654258340642,-0.3856975693564551
162.80309871415665,0.06640452702152064,-0.3813675690780225
163.3154531543749,0.04537524992199876,-0.39170728398710564
163.82945493344332,0.08707510894516739,-0.36846185025091305
164.34000929365925,0.021349219628506444,-0.40574504529108707
164.85602588126577,0.14162945402789529,-0.3343409599124757
165.35884823078786,0.03482952510582303,-0.3984860247342202
165.87360824314587,0.10858712987406761,-0.35587086675930835
166.38164838390145,0.01438994586451447,-0.4081553821246443
166.89857535852386,0.16162075807008772,-0.320124269899457
167.39755831623395,0.06345632623563607,-0.3831133686420874
167.91015779331266,0.05022159136281224,-0.3884120833344464
168.42384011361528,0.0774242925948776,-0.37504204343519054
168.93527626045326,0.031164431102340778,-0.39871353311141594
169.45042617785919,0.12147891277683856,-0.3473186974330706
169.95673283938882,0.018290957557369585,-0.40544716975454
170.4731741322669,0.15408413909269744,-0.3244699436388588
170.9739824039645,0.05087417971417742,-0.38849602935633437
171.4875989897435,0.0758822352306401,-0.3749629718881964
171.99921068530602,0.032648052322130514,-0.3997705500030555
172.51414810554613,0.11351782530442023,-0.3528711878604094
173.021498275335,0.015096817195185313,-0.4078990379843783
173.5383251799791,0.15962566089080216,-0.3216022344902825
174.03770811249964,0.06019386975131455,-0.3849197231644447
174.55055524109943,0.05562299791140885,-0.38562729556496833
175.0638378584119,0.06639553236674942,-0.38109738488906364
175.57620692978574,0.04559828697598992,-0.39185811895974026
176.0901783200423,0.08602805266492991,-0.36904423253859353
176.60085894582375,0.022599919530827153,-0.40466602787443195
177.11677207207006,0.13911322819294558,-0.3363827300153341
177.61995627211294,0.03195950888915971,-0.4005669968974859
178.13493412036365,0.11416918663276603,-0.3526397304774675
178.64217378299398,0.01559467982855541,-0.4073296308977799
179.15896656799706,0.1586712983238647,-0.3226254641081733
179.6584533198815,0.058932711010283925,-0.38595070341152143
180.17137251835806,0.05720497502315871,-0.3848358717034975
180.68453864833666,0.06346512529947991,-0.38243441762950314
181.19714985965553,0.050332603799371295,-0.3898199657880953
181.710749155689,0.07502530914573584,-0.3752392777092992
182.22248344501477,0.0346390013344452,-0.3980037730448053
182.7372953010525,0.10949289268106654,-0.3563676031200789
183.2450904859901,0.015690995206562926,-0.40612877230346345
183.76193787402266,0.16131048451595992,-0.3201766879520493
184.26103189025787,0.06197911839555605,-0.38466193447943975
184.77368614052665,0.05130064485095637,-0.3882115134109464
185.28727469256498,0.07509256623668628,-0.37545165112733636
185.79895487810018,0.033670561856578185,-0.3991186445540768
186.31381052364605,0.11131478119785101,-0.35419829961010396
186.82147516813305,0.014626703883713916,-0.4081324327375015
187.33836267760284,0.16087635065587505,-0.32062828253375697
187.8375085598569,0.0621851078361783,-0.3837701885949918
188.35020861545354,0.05236422342712099,-0.38731162451104234
188.86373208475106,0.0729116988304111,-0.37758350968049653
189.37556135592382,0.0364883989379133,-0.3961917886325591
189.8902527320643,0.10791830228224876,-0.35598347164814687
190.39842488372415,0.014212657918385585,-0.4081966174406763
190.91533767931307,0.16309813764943445,-0.31785809261700965
191.41434614558335,0.06476847575128847,-0.3812971070321272
191.92691757027967,0.049715909036813104,-0.38900374468896837
192.44060805935916,0.07649455930017035,-0.3769368795021231
192.9520237145072,0.031056836401944333,-0.3980663265707537
193.4672231839834,0.12322920756169731,-0.34639329095708876
193.97327200137815,0.020135330722892524,-0.40350153655452214
194.48955682997092,0.15170939646116127,-0.326054466379713
194.99087757246483,0.04768664865695514,-0.38971582615874795
195.50474904279966,0.08311736390457071,-0.371539182300357
196.0156744793639,0.02560149773024446,-0.4015436908825
196.53134164385838,0.13559883819663504,-0.33778199017503724
197.03542935707813,0.028764995144392815,-0.3999312810059807
197.55079563642911,0.12753530734293816,-0.3432944242387864
198.05618257518822,0.022028516150148496,-0.40344500462856175
198.57221154084627,0.14461171969712022,-0.3314174102233285
199.0747472237223,0.03845747106793446,-0.3949632858794263
199.58929241054327,0.10367369142159319,-0.35862625614306193
200.09800948671875,0.014611199163133495,-0.40778784951118635
200.61488002252534,0.16255474582025217,-0.31818144384387503
201.11402276607106,0.0637985334253949,-0.3817395283220219
201.6266740062663,0.05140484836251544,-0.3881868134314365
202.14023128858693,0.07263846054878678,-0.3792761210838615
202.65197650595155,0.03531460665345796,-0.39597823456937997
203.16680808005452,0.11242401565145585,-0.3534654199466977
203.6743942166473,0.015883711185500433,-0.4057687864766295
204.1911724239242,0.16258463041887866,-0.3176336710318909
204.69046742815502,0.06330008813111213,-0.38158920087764997
205.20316708242925,0.05217118561810545,-0.3888603771211681
205.71661468410147,0.07049945419784076,-0.37891022981558653
206.2286743027276,0.04015915808876793,-0.39356894333970655
206.74311982102316,0.09978749006553876,-0.36229438146145293
207.25219945633154,0.01645406832882114,-0.40506859849335014
207.76893561048718,0.16205552128103595,-0.3180568326953821
208.2683346159016,0.06243437348110034,-0.38215895568445685
208.78107429810814,0.0526323283715727,-0.3895644223800703
209.29444309361563,0.06832108969698637,-0.3794077143821492
209.8067304491294,0.044123567969351185,-0.39188082484792336
210.3208489955274,0.08888448993036904,-0.3697372104623935
210.83104789537634,0.02065226996148751,-0.40298623587089955
211.34729763631782,0.15084605447022179,-0.32688948555561903
211.84873492056195,0.04684449733840054,-0.3902041494922316
212.3626637095067,0.084216959074122,-0.3716369325413081
212.87342649184907,0.024444269568060378,-0.40147790959489077
213.38924432873497,0.14011386479286556,-0.3345803748926297
213.8926041053538,0.03373840905401703,-0.3968316835465293
214.40756360964198,0.11627026970682214,-0.3508895363630799
214.91462962354902,0.016786734537252802,-0.405409177880882
215.4312912197942,0.15997888986514627,-0.31970549666668086
215.9310733937282,0.05935841836275807,-0.38369113130965066
216.44407776015242,0.05935517862741981,-0.38476918291428475
216.95699902483727,0.05722977128704856,-0.38617052837141685
217.4700903841505,0.06153123356773433,-0.38252735837246543
217.98292392616608,0.055141751364864725,-0.3874149686571172
218.49614416205273,0.06459258338814658,-0.38193270058952467
219.0086943181101,0.04926950128816329,-0.3889734622229709
219.52243988292022,0.07882934036970557,-0.374786260773655
220.03371043822852,0.029357511005104718,-0.3991692362030488
220.54904673084536,0.12708655379244974,-0.34362343606008455
221.0545237078823,0.02213970593968757,-0.40284211394600056
221.57056881938146,0.14564363620594484,-0.3305630200566298
222.07296526469503,0.039853944115536076,-0.39386746686409174
222.5874213569928,0.10109594375487825,-0.36038614434225846
223.09645431783395,0.015556946814160278,-0.40662173723503287
223.61323691904886,0.16175507247965143,-0.31850391027641123
224.11262267716086,0.062245178772630236,-0.38231069666555073
224.6254057116201,0.0542678912430555,-0.3870169932268551
225.13872976327733,0.06682186526559666,-0.381870116902565
225.65101774683944,0.04407784382477979,-0.39154627771821254
226.16516009184218,0.09130505397907596,-0.3666955749916321
226.6752656685276,0.019676612025347873,-0.4042372102505852
227.19157285869628,0.15170766877473663,-0.32609868935770303
227.6928698889701,0.0475631679922417,-0.3899726179445498
228.2067414367745,0.08333873675830424,-0.3709247899670189
228.71766917874436,0.025215266592372092,-0.40256500248435834
229.23333621635777,0.1345950580928232,-0.33869992893278733
229.73751044766382,0.027491368045072,-0.40138837178015196
230.25295779741782,0.12883082982161662,-0.3426033959035031
230.7580692967694,0.022526463617343763,-0.4040588799365296
231.27400586952152,0.14121103779000715,-0.3341425572363738
231.7770416856446,0.03437036860497951,-0.39781174880274195
